ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalChildren,TotalSpend,TotalPurchases,TotalCampaignsAccepted,Tenure_Days,Income_Per_Person,Spend_to_Income_Ratio,IsParent,AvgPurchaseValue
11987,1962,Graduation,Divorced,30100.0,0,0,31,77,0,410,27,0,7,2,2,4,3,8,0,0,0,1,0,0,0,62,0,521,9,1,2982,30100.0,0.0173,0,52.1
11988,1964,Graduation,Single,74400.0,0,0,65,275,0,348,54,48,62,3,8,3,15,7,0,0,1,1,0,0,0,60,0,787,26,2,3141,74400.0,0.0106,0,29.15
11989,1980,Master,Together,62300.0,0,1,19,178,0,94,66,32,44,2,10,4,9,5,1,0,0,0,0,0,0,44,1,414,23,1,2064,31150.0,0.0066,1,17.25
11990,1944,Master,Together,121800.0,1,2,91,497,37,490,49,48,32,3,10,7,11,0,0,1,0,0,1,0,0,80,3,1153,28,2,2740,30450.0,0.0095,1,39.76
11991,1992,Graduation,Together,73900.0,0,0,99,315,6,27,21,20,128,1,6,1,7,3,0,0,1,0,0,0,0,32,0,517,14,1,3185,73900.0,0.007,0,34.47
11992,1971,Graduation,Single,32400.0,0,0,43,33,46,0,101,0,72,5,0,0,0,6,0,0,0,0,0,0,0,53,0,252,0,0,3361,32400.0,0.0078,0,252.0
11993,2000,Graduation,Married,60900.0,0,0,68,214,73,127,0,68,0,3,1,0,9,9,0,0,0,0,1,0,0,24,0,482,10,1,1442,60900.0,0.0079,0,43.82
11994,1959,Graduation,Single,43400.0,0,0,76,537,35,189,57,45,104,2,5,1,5,3,0,0,0,0,0,0,0,65,0,967,11,0,1065,43400.0,0.0223,0,80.58
11995,1995,Graduation,Single,68900.0,0,0,10,228,17,380,0,44,57,0,5,1,5,6,0,1,1,0,1,0,0,29,0,726,11,3,2702,68900.0,0.0105,0,60.5
11996,1962,Basic,Single,29400.0,0,0,80,445,58,355,0,76,3,4,4,2,0,4,0,0,0,0,0,0,0,62,0,937,6,0,3969,29400.0,0.0319,0,133.86
11997,1999,Graduation,Single,53400.0,0,0,44,10,104,280,0,0,53,4,0,0,6,7,0,0,0,0,0,0,1,25,0,447,6,0,358,53400.0,0.0084,0,63.86
11998,1976,Graduation,Together,48800.0,0,0,53,740,17,74,47,55,16,2,9,5,2,6,1,0,0,0,0,0,0,48,0,949,16,1,528,48800.0,0.0194,0,55.82
11999,1975,Graduation,Together,53700.0,0,2,45,231,0,213,0,61,9,4,6,2,5,3,1,0,0,1,0,0,1,49,2,514,13,2,656,17900.0,0.0096,1,36.71
12000,1944,Graduation,Single,49400.0,0,0,0,475,0,40,111,65,0,0,3,7,1,3,0,1,0,0,0,0,0,80,0,691,11,1,2205,49400.0,0.014,0,57.58
12001,1955,Graduation,Married,27500.0,0,2,72,578,6,32,1,2,0,2,1,0,3,3,0,0,0,0,0,0,0,69,2,619,4,0,3574,9166.67,0.0225,1,123.8
12002,1976,Master,Married,64200.0,0,0,19,686,54,108,0,0,110,5,5,0,4,5,0,1,0,0,0,0,0,48,0,958,9,1,1418,64200.0,0.0149,0,95.8
12003,1980,Graduation,Together,56800.0,0,0,74,295,2,367,0,53,0,2,3,6,5,9,0,0,0,0,0,0,0,44,0,717,14,0,901,56800.0,0.0126,0,47.8
12004,1985,Graduation,Married,36900.0,0,2,71,408,0,0,40,0,37,4,4,4,0,9,1,0,0,0,0,0,0,39,2,485,8,1,450,12300.0,0.0131,1,53.89
12005,1991,Graduation,Married,77100.0,1,0,0,538,60,263,0,27,41,2,2,0,9,2,1,0,0,0,0,0,0,33,1,929,11,1,2644,38550.0,0.012,1,77.42
12006,1966,Graduation,Single,54200.0,0,0,66,249,43,12,103,18,0,3,1,2,4,5,1,0,0,0,0,0,0,58,0,425,7,1,1455,54200.0,0.0078,0,53.12
12007,1971,2n Cycle,Together,74200.0,0,0,88,212,29,530,2,46,13,2,5,8,14,6,0,0,1,0,1,0,1,53,0,832,27,2,3659,74200.0,0.0112,0,29.71
12008,1964,PhD,Married,42800.0,0,0,54,481,0,65,4,0,52,0,2,0,11,3,0,0,0,0,0,0,0,60,0,602,13,0,325,42800.0,0.0141,0,43.0
12009,1944,Master,Together,77000.0,1,0,10,494,29,374,63,95,126,2,4,2,3,6,0,1,0,1,0,0,1,80,1,1181,9,2,1365,38500.0,0.0153,1,118.1
12010,2003,Basic,Together,18100.0,1,0,90,205,0,64,33,77,138,2,0,3,3,5,0,0,0,0,0,0,0,21,1,517,6,0,1065,9050.0,0.0286,1,73.86
12011,1949,Graduation,Together,81500.0,0,0,58,498,62,0,60,49,78,0,5,5,11,8,0,1,1,1,1,0,0,75,0,747,21,4,2286,81500.0,0.0092,0,33.95
12012,1983,Graduation,Together,65500.0,1,0,9,521,0,381,77,0,76,1,4,4,0,8,1,0,1,0,0,0,0,41,1,1055,8,2,3322,32750.0,0.0161,1,117.22
12013,1956,Master,Together,75300.0,0,0,78,500,26,0,44,142,0,2,0,7,9,4,1,0,0,1,0,0,0,68,0,712,16,2,1340,75300.0,0.0095,0,41.88
12014,1979,PhD,Married,78600.0,0,0,56,757,49,354,81,0,0,2,5,0,9,2,1,0,0,1,0,0,0,45,0,1241,14,2,1701,78600.0,0.0158,0,82.73
12015,1979,Master,Together,82000.0,0,0,5,286,75,0,59,27,137,0,8,0,12,6,1,1,0,0,0,0,0,45,0,584,20,2,1497,82000.0,0.0071,0,27.81
12016,1971,Graduation,Single,6500.0,0,0,66,67,0,49,0,0,32,4,0,1,0,7,0,0,0,0,0,0,0,53,0,148,1,0,1301,6500.0,0.0228,0,74.0
12017,1995,2n Cycle,Married,25000.0,1,0,6,429,35,0,20,2,0,2,4,3,6,2,0,1,0,0,0,0,0,29,1,486,13,1,302,12500.0,0.0194,1,34.71
12018,1963,Master,Together,57300.0,0,2,7,665,24,250,0,64,72,2,2,0,5,5,0,0,0,0,0,0,0,61,2,1075,7,0,3587,19100.0,0.0188,1,134.38
12019,1976,Graduation,Divorced,31900.0,1,1,11,197,50,197,0,32,53,0,1,0,2,1,1,0,0,0,0,0,0,48,2,529,3,1,883,10633.33,0.0166,1,132.25
12020,1987,Master,Together,52100.0,0,0,90,331,5,0,22,22,0,0,2,1,0,3,1,0,0,0,0,0,0,37,0,380,3,1,1700,52100.0,0.0073,0,95.0
12021,1999,PhD,Married,67400.0,2,0,37,332,8,161,44,0,45,4,0,4,1,4,0,0,1,0,0,0,0,25,2,590,5,1,2457,22466.67,0.0088,1,98.33
12022,1946,Master,Married,67900.0,1,1,57,865,72,101,72,0,32,2,9,3,12,8,0,0,0,0,0,0,0,78,2,1142,24,0,1361,22633.33,0.0168,1,45.68
12023,1960,Graduation,Married,43700.0,0,0,31,414,30,6,52,0,101,3,4,2,2,8,0,0,0,0,0,0,0,64,0,603,8,0,3324,43700.0,0.0138,0,67.0
12024,1976,Master,Single,62700.0,0,0,81,275,23,0,79,24,54,2,3,3,2,3,0,0,0,0,1,0,0,48,0,455,8,1,1845,62700.0,0.0073,0,50.56
12025,1976,Master,Married,42500.0,2,1,10,37,57,0,0,0,22,4,3,3,0,6,1,0,0,0,0,0,0,48,3,116,6,1,1779,10625.0,0.0027,1,16.57
12026,1995,Graduation,Single,44700.0,0,0,42,362,9,203,50,42,151,0,6,4,2,4,0,0,0,0,0,0,0,29,0,817,12,0,3561,44700.0,0.0183,0,62.85
12027,1949,PhD,Single,79500.0,0,0,59,821,0,211,127,0,71,4,3,3,2,5,0,0,0,0,0,0,0,75,0,1230,8,0,539,79500.0,0.0155,0,136.67
12028,1944,Graduation,Married,33800.0,1,0,77,521,0,0,0,25,0,0,0,1,0,5,1,1,0,0,0,0,0,80,1,546,1,2,1639,16900.0,0.0162,1,273.0
12029,1963,Graduation,Together,93000.0,0,0,11,453,90,369,19,5,92,1,6,6,11,3,0,1,1,1,0,0,0,61,0,1028,23,3,1282,93000.0,0.0111,0,42.83
12030,1983,Master,Single,64700.0,0,0,65,458,57,428,59,0,35,3,1,7,13,7,0,0,1,1,0,0,1,41,0,1037,21,2,1426,64700.0,0.016,0,47.14
12031,1958,Graduation,Single,56700.0,0,0,20,231,70,5,0,0,22,2,4,4,1,3,0,0,0,0,0,0,0,66,0,328,9,0,530,56700.0,0.0058,0,32.8
12032,1954,2n Cycle,Together,38000.0,0,1,98,0,0,421,66,44,125,1,1,5,5,5,0,1,0,0,0,0,0,70,1,656,11,1,3743,19000.0,0.0173,1,54.67
12033,1967,Graduation,Together,21700.0,1,0,10,265,40,0,0,70,0,2,2,0,1,5,1,0,0,0,0,0,1,57,1,375,3,1,2640,10850.0,0.0173,1,93.75
12034,1994,Basic,Divorced,30300.0,0,0,26,0,0,503,0,63,50,1,2,0,3,7,0,0,1,0,0,0,0,30,0,616,5,1,2209,30300.0,0.0203,0,102.67
12035,1977,Graduation,Together,35100.0,0,0,93,404,39,19,31,8,0,3,4,3,1,3,0,0,0,0,0,0,0,47,0,501,8,0,344,35100.0,0.0143,0,55.67
12036,2000,Master,Married,50000.0,0,0,15,0,54,191,53,0,51,1,4,6,5,3,0,1,0,1,0,0,1,24,0,349,15,2,2429,50000.0,0.007,0,21.81
12037,1941,Graduation,Married,74100.0,0,1,51,35,0,236,98,15,120,1,5,3,10,4,1,0,0,1,0,0,0,83,1,504,18,2,2535,37050.0,0.0068,1,26.53
12038,1975,Graduation,Together,70700.0,0,0,80,458,92,642,89,37,0,5,7,3,9,3,0,0,1,1,0,0,1,49,0,1318,19,2,3652,70700.0,0.0186,0,65.9
12039,1966,Basic,Married,20300.0,0,0,96,62,0,159,9,81,12,2,2,1,0,2,0,0,1,0,0,0,0,58,0,323,3,1,3334,20300.0,0.0159,0,80.75
12040,1940,Master,Married,54100.0,2,1,49,44,44,8,3,30,28,2,0,0,9,7,0,0,0,0,0,0,0,84,3,157,9,0,824,13525.0,0.0029,1,15.7
12041,1968,Master,Married,93400.0,1,1,69,443,0,424,96,71,33,0,7,3,10,4,1,0,1,0,0,0,0,56,2,1067,20,2,3115,31133.33,0.0114,1,50.81
12042,1948,2n Cycle,Married,31400.0,1,0,21,69,32,0,0,36,66,0,1,2,6,3,0,0,0,0,0,0,1,76,1,203,9,0,961,15700.0,0.0065,1,20.3
12043,1951,Graduation,Married,61200.0,0,0,28,669,13,286,108,0,0,1,11,2,7,6,0,1,0,1,0,0,1,73,0,1076,20,2,1590,61200.0,0.0176,0,51.24
12044,1995,Master,Single,54300.0,0,0,48,96,38,29,154,49,83,3,3,7,3,1,0,0,0,0,0,0,0,29,0,449,13,0,3792,54300.0,0.0083,0,32.07
12045,1951,Graduation,Married,38400.0,0,0,2,228,0,0,137,2,104,4,1,4,7,6,0,0,0,0,0,0,0,73,0,471,12,0,2191,38400.0,0.0123,0,36.23
12046,1943,Graduation,Married,20800.0,0,0,27,0,40,207,0,17,51,3,1,4,0,3,0,0,0,0,0,0,0,81,0,315,5,0,920,20800.0,0.0151,0,52.5
12047,1943,Graduation,Together,73900.0,0,0,96,22,0,26,4,74,16,0,2,5,2,4,1,0,0,0,0,0,0,81,0,142,9,1,2639,73900.0,0.0019,0,14.2
12048,1948,Graduation,Single,64400.0,0,0,18,556,21,0,125,13,143,4,5,1,8,5,1,0,0,0,0,0,0,76,0,858,14,1,3370,64400.0,0.0133,0,57.2
12049,1995,Graduation,Divorced,68200.0,0,0,9,492,0,0,0,79,42,1,4,3,3,4,0,1,0,0,0,0,0,29,0,613,10,1,331,68200.0,0.009,0,55.73
12050,1957,Master,Married,44100.0,0,2,74,400,0,387,36,78,0,0,1,4,3,6,1,0,0,0,1,0,0,67,2,901,8,2,780,14700.0,0.0204,1,100.11
12051,1970,2n Cycle,Married,35800.0,2,1,85,0,0,169,10,73,98,1,0,4,5,3,0,0,0,0,0,0,0,54,3,350,9,0,2566,8950.0,0.0098,1,35.0
12052,1943,Graduation,Single,23000.0,0,0,59,538,21,349,64,0,0,2,0,4,5,4,0,0,1,0,0,0,0,81,0,972,9,1,2664,23000.0,0.0423,0,97.2
12053,1989,Graduation,Divorced,77300.0,1,0,69,528,10,34,30,37,47,2,0,7,7,8,0,1,0,0,0,0,0,35,1,686,14,1,3831,38650.0,0.0089,1,45.73
12054,1979,2n Cycle,Married,5000.0,0,0,2,109,0,38,0,40,0,4,0,5,0,3,0,0,0,0,0,0,0,45,0,187,5,0,2375,5000.0,0.0374,0,31.17
12055,1973,Graduation,Together,36300.0,0,0,47,333,112,0,105,15,0,2,4,1,3,6,1,1,1,0,0,0,0,51,0,565,8,3,733,36300.0,0.0156,0,62.78
12056,1962,Graduation,Widow,36800.0,1,0,29,46,60,215,33,74,77,0,0,0,5,2,0,0,1,0,0,0,0,62,1,505,5,1,2649,18400.0,0.0137,1,84.17
12057,1990,Basic,Single,22700.0,0,0,87,0,31,0,0,0,3,4,6,1,2,6,0,0,1,1,0,0,0,34,0,34,9,2,772,22700.0,0.0015,0,3.4
12058,1965,Graduation,Married,62600.0,1,0,51,331,57,0,100,17,145,6,2,0,8,1,1,0,0,0,0,0,0,59,1,650,10,1,2983,31300.0,0.0104,1,59.09
12059,1955,Basic,Divorced,19600.0,0,2,52,0,2,0,0,40,16,0,5,0,4,8,0,0,0,0,0,0,0,69,2,58,9,0,1650,6533.33,0.003,1,5.8
12060,1981,Graduation,Together,52100.0,2,1,73,249,25,79,93,0,33,1,4,3,1,5,1,0,0,0,0,0,0,43,3,479,8,1,657,13025.0,0.0092,1,53.22
12061,1952,Master,Married,52500.0,0,1,52,462,19,16,60,44,39,2,0,0,4,6,0,1,1,0,1,0,0,72,1,640,4,3,2113,26250.0,0.0122,1,128.0
12062,1968,Basic,Widow,15400.0,1,0,35,234,77,164,92,36,0,0,1,5,0,2,0,0,0,0,0,0,1,56,1,603,6,0,1428,7700.0,0.0392,1,86.14
12063,1953,Basic,Single,29600.0,0,0,53,55,19,50,19,75,57,2,0,0,1,7,0,1,0,0,0,0,0,71,0,275,1,1,2898,29600.0,0.0093,0,137.5
12064,1940,Master,Married,43900.0,1,1,47,158,0,110,69,110,14,3,0,2,4,6,0,1,0,1,0,0,0,84,2,461,6,2,3669,14633.33,0.0105,1,65.86
12065,1966,Graduation,Married,59900.0,1,1,78,487,0,3,44,23,79,0,3,5,5,2,1,0,0,1,0,0,1,58,2,636,13,2,3643,19966.67,0.0106,1,45.43
12066,1995,Master,Divorced,42600.0,2,0,57,28,0,0,52,15,96,0,5,1,0,0,1,1,0,1,0,0,1,29,2,191,6,3,3167,14200.0,0.0045,1,27.29
12067,1963,Graduation,Married,29900.0,1,0,91,174,4,0,66,3,80,4,3,0,3,4,1,0,0,0,0,0,1,61,1,327,6,1,3164,14950.0,0.0109,1,46.71
12068,1971,Graduation,Together,70900.0,1,1,64,239,0,119,0,60,83,0,3,2,6,8,0,0,1,0,0,0,0,53,2,501,11,1,2888,23633.33,0.0071,1,41.75
12069,1987,Graduation,Married,61600.0,0,0,86,467,33,456,40,54,56,1,10,2,8,2,0,0,0,0,0,0,0,37,0,1106,20,0,820,61600.0,0.018,0,52.67
12070,1950,PhD,Married,64900.0,0,0,8,92,0,440,0,86,126,1,6,0,1,6,0,0,1,1,1,0,0,74,0,744,7,3,2294,64900.0,0.0115,0,93.0
12071,2001,Graduation,Single,43700.0,0,0,35,173,0,400,0,20,108,2,7,1,0,6,0,0,0,0,0,0,0,23,0,701,8,0,2834,43700.0,0.016,0,77.89
12072,1965,Graduation,Single,62600.0,0,0,92,104,70,106,0,55,146,0,5,6,12,7,0,0,0,0,0,0,0,59,0,481,23,0,1871,62600.0,0.0077,0,20.04
12073,1951,2n Cycle,Married,38800.0,1,2,85,252,34,256,3,0,0,0,3,0,7,1,0,0,0,0,0,0,0,73,3,545,10,0,3895,9700.0,0.014,1,49.55
12074,1986,Graduation,Divorced,42800.0,1,0,45,276,42,0,17,0,68,2,5,2,3,5,0,0,0,0,0,0,0,38,1,403,10,0,3573,21400.0,0.0094,1,36.64
12075,1966,Graduation,Married,43800.0,1,1,10,332,12,525,27,68,55,4,2,0,0,7,0,0,0,0,0,0,0,58,2,1019,2,0,1300,14600.0,0.0233,1,339.67
12076,1940,2n Cycle,Married,22500.0,1,0,24,0,0,260,27,28,26,2,0,0,4,1,0,0,0,0,0,0,0,84,1,341,4,0,3378,11250.0,0.0152,1,68.2
12077,1990,Graduation,Together,19200.0,1,0,23,0,0,0,0,32,0,1,1,4,2,6,0,0,0,1,0,0,0,34,1,32,7,1,948,9600.0,0.0017,1,4.0
12078,1959,Master,Together,94800.0,2,0,56,186,2,70,71,0,40,1,11,6,8,6,1,0,0,1,0,0,0,65,2,369,25,2,3158,31600.0,0.0039,1,14.19
12079,1944,PhD,Single,52200.0,0,0,62,642,27,127,77,0,0,2,4,2,2,9,0,0,0,0,0,0,0,80,0,873,8,0,1123,52200.0,0.0167,0,97.0
12080,1984,Graduation,Married,64300.0,1,0,42,739,27,118,24,86,13,4,7,0,3,6,0,0,0,0,0,0,0,40,1,1007,10,0,2369,32150.0,0.0157,1,91.55
12081,1986,2n Cycle,Together,27200.0,1,0,70,293,18,202,0,0,0,6,2,0,5,6,0,0,1,0,0,0,1,38,1,513,7,1,3216,13600.0,0.0189,1,64.12
12082,1979,Basic,Widow,26000.0,0,1,98,128,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,45,1,128,3,0,2545,13000.0,0.0049,1,32.0
12083,1953,Basic,Married,5000.0,0,0,51,147,14,156,0,0,92,0,0,0,0,5,0,0,0,0,0,0,0,71,0,409,0,0,3029,5000.0,0.0818,0,409.0
12084,1956,PhD,Married,41600.0,0,0,91,0,0,0,49,92,8,3,5,1,6,5,0,0,0,0,0,0,0,68,0,149,12,0,3881,41600.0,0.0036,0,11.46
12085,1991,Master,Together,56600.0,0,0,18,657,31,93,89,14,0,2,5,7,1,7,0,0,1,0,0,0,0,33,0,884,13,1,2369,56600.0,0.0156,0,63.14
12086,1981,Graduation,Married,26700.0,0,1,31,722,0,133,118,55,88,5,6,0,6,3,0,1,0,0,0,0,0,43,1,1116,12,1,844,13350.0,0.0418,1,85.85
12087,1997,Graduation,Together,32600.0,0,0,3,242,58,238,24,0,0,4,2,6,3,5,0,0,0,0,1,0,1,27,0,562,11,1,3616,32600.0,0.0172,0,46.83
12088,1972,Basic,Divorced,23700.0,0,0,37,0,1,0,36,27,75,2,0,0,9,4,0,0,0,0,0,0,0,52,0,139,9,0,2291,23700.0,0.0059,0,13.9
12089,1988,Master,Widow,61300.0,1,0,21,197,0,62,18,36,0,2,8,0,0,1,1,1,1,1,1,0,1,36,1,313,8,5,2521,30650.0,0.0051,1,34.78
12090,1944,Graduation,Single,62800.0,0,0,10,432,31,351,106,36,86,4,7,6,11,4,0,0,1,0,0,0,0,80,0,1042,24,1,3249,62800.0,0.0166,0,41.68
12091,1985,Master,Married,43400.0,0,1,48,842,67,348,33,34,125,5,0,6,3,5,0,1,0,0,0,0,0,39,1,1449,9,1,2836,21700.0,0.0334,1,144.9
12092,1978,Graduation,Married,71300.0,0,1,25,0,23,362,100,0,0,0,8,4,8,6,0,1,0,0,1,0,0,46,1,485,20,2,3693,35650.0,0.0068,1,23.1
12093,2001,Master,Single,53400.0,0,0,81,76,54,398,44,0,16,3,1,0,5,6,0,0,0,0,1,0,0,23,0,588,6,1,2549,53400.0,0.011,0,84.0
12094,1967,Master,Single,63700.0,0,0,40,322,25,145,0,70,102,0,4,6,8,4,1,0,0,0,0,0,0,57,0,664,18,1,1814,63700.0,0.0104,0,34.95
12095,1965,Graduation,Single,39500.0,0,0,78,0,0,231,92,0,0,0,6,4,6,6,0,0,0,0,1,0,1,59,0,323,16,1,1090,39500.0,0.0082,0,19.0
12096,1977,Graduation,Together,5000.0,0,0,40,265,0,0,0,46,0,2,0,0,2,7,0,0,0,0,0,0,0,47,0,311,2,0,300,5000.0,0.0622,0,103.67
12097,1966,Graduation,Married,69600.0,0,1,92,361,77,225,101,11,130,2,0,5,8,0,1,0,1,0,0,0,0,58,1,905,13,2,321,34800.0,0.013,1,64.64
12098,1943,Master,Married,47800.0,1,1,99,340,14,408,0,0,0,2,2,4,7,4,1,0,0,0,0,0,0,81,2,762,13,1,2856,15933.33,0.0159,1,54.43
12099,2002,Master,Widow,83800.0,2,0,28,716,64,190,64,24,53,2,6,5,10,5,1,0,0,0,0,0,0,22,2,1111,21,1,645,27933.33,0.0133,1,50.5
12100,1968,Master,Married,40800.0,2,1,20,228,25,215,0,0,180,5,2,1,6,3,0,0,0,0,0,0,0,56,3,648,9,0,1775,10200.0,0.0159,1,64.8
12101,1972,Graduation,Single,5000.0,0,0,75,0,0,0,13,0,76,2,3,3,0,7,0,1,0,0,0,0,0,52,0,89,6,1,2788,5000.0,0.0178,0,12.71
12102,1998,Graduation,Married,68500.0,1,0,73,595,44,0,0,45,22,5,4,0,7,6,0,0,1,0,0,0,0,26,1,706,11,1,601,34250.0,0.0103,1,58.83
12103,1959,Graduation,Married,66600.0,0,1,66,858,41,483,36,59,0,2,3,6,4,1,1,1,0,0,0,0,0,65,1,1477,13,2,2168,33300.0,0.0222,1,105.5
12104,1996,Graduation,Together,11300.0,0,0,55,0,1,0,112,0,34,6,1,2,2,7,0,0,1,0,0,0,0,28,0,147,5,1,1337,11300.0,0.013,0,24.5
12105,1950,Graduation,Married,63800.0,0,0,47,592,14,0,23,19,40,6,12,1,5,3,0,1,0,0,1,0,0,74,0,688,18,2,1297,63800.0,0.0108,0,36.21
12106,1954,PhD,Single,97500.0,0,0,76,395,40,102,23,113,86,3,6,3,10,5,0,1,0,0,1,0,0,70,0,759,19,2,2008,97500.0,0.0078,0,37.95
12107,2000,Graduation,Divorced,94400.0,0,0,57,512,28,244,57,19,17,0,2,4,12,5,0,1,0,0,1,0,1,24,0,877,18,2,2520,94400.0,0.0093,0,46.16
12108,1946,Master,Single,74900.0,0,0,57,0,6,0,5,15,52,2,2,2,6,7,0,1,0,1,0,0,0,78,0,78,10,2,441,74900.0,0.001,0,7.09
12109,1940,Graduation,Together,53100.0,0,2,46,633,30,21,105,34,100,2,0,5,9,3,0,1,0,0,0,0,0,84,2,923,14,1,3195,17700.0,0.0174,1,61.53
12110,2004,Graduation,Together,62900.0,0,0,84,51,0,157,31,0,123,1,9,1,7,2,0,0,1,0,0,0,0,20,0,362,17,1,842,62900.0,0.0058,0,20.11
12111,1955,Graduation,Divorced,66400.0,0,0,5,652,0,478,56,102,62,0,6,0,10,5,0,0,1,0,0,0,1,69,0,1350,16,1,2176,66400.0,0.0203,0,79.41
12112,1972,2n Cycle,Together,48100.0,1,0,24,179,10,0,23,37,26,3,3,1,6,4,1,1,0,0,0,0,0,52,1,275,10,2,1331,24050.0,0.0057,1,25.0
12113,1942,2n Cycle,Married,57900.0,0,0,35,432,46,26,56,74,25,3,2,7,5,4,0,1,0,1,0,0,0,82,0,659,14,2,2813,57900.0,0.0114,0,43.93
12114,1953,Graduation,Widow,61300.0,0,2,76,152,33,285,8,41,5,3,6,6,6,7,1,0,0,0,0,0,0,71,2,524,18,1,1331,20433.33,0.0085,1,27.58
12115,1968,Basic,Married,21100.0,0,0,98,136,46,158,138,61,25,1,5,1,10,6,0,0,0,0,0,0,0,56,0,564,16,0,1590,21100.0,0.0267,0,33.18
12116,1976,2n Cycle,Divorced,24200.0,0,0,29,490,57,195,0,40,42,0,0,0,3,7,0,0,0,0,0,0,0,48,0,824,3,0,3258,24200.0,0.034,0,206.0
12117,1970,2n Cycle,Divorced,35900.0,1,0,5,162,38,387,0,41,0,0,11,1,6,7,0,1,0,0,0,0,0,54,1,628,18,1,1850,17950.0,0.0175,1,33.05
12118,1959,Basic,Married,19100.0,0,0,27,367,0,391,16,51,125,1,0,1,0,6,0,0,0,0,0,0,0,65,0,950,1,0,826,19100.0,0.0497,0,475.0
12119,1999,Graduation,Married,37800.0,1,0,41,222,14,200,68,0,140,3,4,3,0,6,0,0,0,0,0,0,0,25,1,644,7,0,1106,18900.0,0.017,1,80.5
12120,1988,Graduation,Married,37800.0,1,0,67,0,0,34,53,0,69,4,1,0,7,3,0,1,0,1,0,0,0,36,1,156,8,2,3302,18900.0,0.0041,1,17.33
12121,1997,Master,Single,53100.0,0,0,39,529,0,353,0,0,91,5,4,0,3,6,0,1,1,0,0,0,0,27,0,973,7,2,3910,53100.0,0.0183,0,121.62
12122,1989,Graduation,Married,66300.0,2,0,65,83,24,186,61,13,111,3,0,1,3,2,1,0,0,0,0,0,0,35,2,478,4,1,2274,22100.0,0.0072,1,95.6
12123,1947,2n Cycle,Together,61300.0,0,1,98,0,31,0,0,97,102,0,2,2,5,3,1,0,0,0,0,0,1,77,1,230,9,1,1380,30650.0,0.0038,1,23.0
12124,1942,Master,Married,54100.0,1,1,16,203,0,174,50,14,177,3,3,0,2,3,0,0,0,0,0,0,0,82,2,618,5,0,992,18033.33,0.0114,1,103.0
12125,1945,Graduation,Divorced,72900.0,0,0,41,663,21,4,10,33,30,2,5,6,13,8,1,1,0,0,1,0,0,79,0,761,24,3,705,72900.0,0.0104,0,30.44
12126,1944,Graduation,Single,61800.0,0,0,82,244,37,138,71,84,23,1,7,2,5,0,0,0,1,0,0,0,1,80,0,597,14,1,2083,61800.0,0.0097,0,39.8
12127,1986,PhD,Divorced,50800.0,1,1,24,373,64,0,58,0,101,4,6,1,13,6,0,0,0,0,0,0,0,38,2,596,20,0,1488,16933.33,0.0117,1,28.38
12128,1952,Basic,Married,5000.0,2,1,12,108,0,24,0,14,37,1,0,0,3,4,0,0,1,0,0,0,0,72,3,183,3,1,3653,1250.0,0.0366,1,45.75
12129,1961,2n Cycle,Divorced,36500.0,1,0,41,308,16,103,52,0,101,3,0,4,5,9,1,0,0,0,1,0,0,63,1,580,9,2,2913,18250.0,0.0159,1,58.0
12130,1953,Graduation,Divorced,61800.0,0,0,39,0,67,265,73,0,53,3,7,4,6,5,1,1,0,0,1,0,0,71,0,458,17,3,3065,61800.0,0.0074,0,25.44
12131,1963,Graduation,Single,46800.0,0,0,11,244,21,55,50,0,141,3,0,2,7,7,0,0,0,0,0,0,0,61,0,511,9,0,2517,46800.0,0.0109,0,51.1
12132,1988,Graduation,Together,48900.0,1,0,25,587,0,210,88,10,75,3,1,3,3,2,0,0,0,1,0,0,1,36,1,970,7,1,728,24450.0,0.0198,1,121.25
12133,1984,Graduation,Together,58400.0,0,2,72,213,63,190,101,62,0,2,3,4,7,5,0,0,0,0,0,0,0,40,2,629,14,0,1304,19466.67,0.0108,1,41.93
12134,1942,2n Cycle,Single,20300.0,0,0,84,171,5,226,10,69,52,2,0,0,1,0,1,1,0,0,0,0,0,82,0,533,1,2,2646,20300.0,0.0263,0,266.5
12135,1979,Graduation,Together,66500.0,0,1,73,469,57,539,185,89,63,5,1,1,6,3,0,0,1,0,0,0,0,45,1,1402,8,1,2995,33250.0,0.0211,1,155.78
12136,1982,2n Cycle,Together,39300.0,1,2,40,438,0,346,38,14,99,0,6,4,3,7,0,1,0,0,0,0,0,42,3,935,13,1,3104,9825.0,0.0238,1,66.79
12137,2001,PhD,Widow,45300.0,1,0,91,0,86,111,0,56,2,3,4,5,7,6,0,0,0,0,0,0,0,23,1,255,16,0,313,22650.0,0.0056,1,15.0
12138,1995,Graduation,Married,68800.0,0,0,24,490,58,171,23,0,86,2,8,9,8,2,0,1,1,0,0,0,0,29,0,828,25,2,863,68800.0,0.012,0,31.85
